winner 	  t0_cs_min_0_10 	 t0_cs_min_10_20 	 t0_xp_min_0_10 	 t0_xp_min_10_20 	 t0_gold_min_0_10 	 t0_gold_min_10_20 	 t0_cs_diff_min_0_10 	 t0_cs_diff_min_10_20 	 t0_xp_diff_min_0_10 	 t0_xp_diff_min_10_20 	 t0_dmg_taken_min_0_10 	 t0_dmg_taken_min_10_20 	 t0_dmg_taken_diff_0_10 	 t0_dmg_taken_diff_10_20 	  t0_c0_wr 	 t0_c1_wr 	 t0_c2_wr 	 t0_c3_wr 	 t0_c4_wr 	  t1_cs_min_0_10 	 t1_cs_min_10_20 	 t1_xp_min_0_10 	 t1_xp_min_10_20 	 t1_gold_min_0_10 	 t1_gold_min_10_20 	 t1_cs_diff_min_0_10 	 t1_cs_diff_min_10_20 	 t1_xp_diff_min_0_10 	 t1_xp_diff_min_10_20 	 t1_dmg_taken_min_0_10 	 t1_dmg_taken_min_10_20 	 t1_dmg_taken_diff_0_10 	 t1_dmg_taken_diff_10_20 	  t1_c0_wr 	 t1_c1_wr 	 t1_c2_wr 	 t1_c3_wr 	 t1_c4_wr
0	  14.9	 19.4	 1556.7000000000003	 1910.0	 1070.1	 1458.6999999999998	 -4.799999999999999	 -2.5	 -325.09999999999997	 -570.0999999999999	 1561.4	 3514.8	 -140.69999999999993	 192.10000000000016	  0.4762290990766159 	 0.4760352760736196 	 0.5162294492155114 	 0.5022769890168765 	 0.5011879292206948 	  19.7	 21.9	 1881.7999999999997	 2480.1	 1323.3	 2231.3	 4.799999999999999	 2.5	 325.09999999999997	 570.0999999999999	 1702.1	 3322.7	 140.69999999999993	 -192.10000000000016  0.5038567065279288 	 0.470348239991898 	 0.5091642563556097 	 0.4869932405817196 	 0.48110957004160887 	
0	  21.4	 23.000000000000004	 1792.1	 1847.5	 1155.4	 1867.7999999999997	 -0.30000000000000066	 5.300000000000001	 -53.40000000000006	 -70.59999999999997	 1829.7000000000003	 3671.7000000000003	 444.1000000000002	 750.4000000000001	  0.5307132571025301 	 0.4851501158883878 	 0.49489295944519823 	 0.530737561928686 	 0.5091642563556097 	  21.7	 17.7	 1845.5	 1918.1000000000001	 1323.8	 1883.3000000000002	 0.30000000000000066	 -5.300000000000001	 53.40000000000006	 70.6	 1385.6	 2921.2999999999997	 -444.1000000000002	 -750.4000000000001  0.470348239991898 	 0.51785023049583 	 0.5368302834115082 	 0.5030250161803191 	 0.5185429589547315 	
1	  20.1	 26.1	 1910.5	 2667.4000000000005	 1406.0000000000002	 2521.4	 1.8999999999999995	 4.999999999999999	 217.69999999999996	 940.3	 2181.6	 3115.3	 38.40000000000006	 -1000.1000000000001	  0.4762290990766159 	 0.47626515471379455 	 0.47445529676934634 	 0.4851501158883878 	 0.49528230267010825 	  18.200000000000003	 21.1	 1692.8	 1727.1	 1201.8	 1423.6999999999998	 -1.899999999999999	 -5.0	 -217.69999999999993	 -940.3	 2143.2	 4115.4	 -38.40000000000006	 1000.1000000000001  0.49138806663184165 	 0.46695837081867997 	 0.470348239991898 	 0.4932591889325919 	 0.4477634011090573 	
0	  20.4	 20.0	 1737.6999999999998	 1779.4999999999998	 1109.6	 1451.3999999999999	 3.8	 -0.9999999999999998	 -59.200000000000045	 -351.20000000000005	 1910.1000000000001	 3122.7999999999997	 161.39999999999992	 931.9000000000001	  0.48148148148148145 	 0.5172697569441616 	 0.5174197326046648 	 0.48520973761907416 	 0.5314717679728479 	  16.6	 21.0	 1796.9	 2130.7000000000003	 1126.8999999999999	 1903.4	 -3.8	 1.0000000000000002	 59.200000000000045	 351.20000000000005	 1748.6999999999998	 2190.8999999999996	 -161.39999999999992	 -931.9000000000001  0.4853440822241436 	 0.5091642563556097 	 0.51785023049583 	 0.5011514821442464 	 0.5162294492155114 	
0	  22.5	 20.9	 1805.5	 1797.6999999999998	 1274.1	 1557.6999999999998	 3.000000000000001	 -3.8	 -90.39999999999998	 -652.8000000000002	 2328.0	 3633.9	 342.30000000000007	 704.2999999999997	  0.5011879292206948 	 0.4837743384922616 	 0.5061780388204947 	 0.48643282594308407 	 0.5051748899148992 	  19.5	 24.699999999999996	 1895.9	 2450.5	 1316.1	 2249.5	 -3.0000000000000004	 3.8	 90.39999999999998	 652.8000000000002	 1985.7	 2929.6000000000004	 -342.30000000000007	 -704.2999999999997  0.5019054432893354 	 0.530737561928686 	 0.5377383474576272 	 0.4904249596557289 	 0.4853440822241436 	
0	  15.3	 16.5	 1714.5	 1532.8	 1259.3000000000002	 1595.1	 -0.5000000000000002	 -4.6	 22.100000000000037	 -508.99999999999994	 1886.1	 3404.7	 -194.80000000000018	 404.90000000000003	  0.47818049778834093 	 0.46251812375093065 	 0.4806266788098175 	 0.5307132571025301 	 0.5071704113784269 	  15.799999999999999	 21.1	 1692.4	 2041.8	 1140.1	 2047.9	 0.5000000000000002	 4.6	 -22.100000000000037	 508.99999999999994	 2080.9	 2999.8	 194.80000000000018	 -404.90000000000003  0.5314717679728479 	 0.5011879292206948 	 0.5180571444712795 	 0.47626515471379455 	 0.4837743384922616 	
1	  19.7	 20.0	 1844.3	 1858.1	 1690.7	 1941.9	 5.7	 0.9999999999999996	 404.29999999999995	 -353.70000000000005	 2045.6999999999998	 3319.3	 -510.00000000000006	 -218.39999999999992	  0.5065880189980083 	 0.479976020594078 	 0.4867730681537236 	 0.5061780388204947 	 0.4853440822241436 	  13.999999999999998	 19.0	 1440.0	 2211.8	 1034.6	 1736.8000000000002	 -5.7	 -0.9999999999999997	 -404.3	 353.7	 2555.7	 3537.7	 510.0	 218.3999999999999  0.4851501158883878 	 0.5231073817828349 	 0.47445529676934634 	 0.47926480809328903 	 0.46435320391685275 	
1	  17.7	 18.3	 1780.5	 2067.5	 1373.9	 2446.1	 -1.0000000000000013	 -2.4000000000000004	 180.2	 -162.69999999999996	 1723.6	 3116.1000000000004	 -169.3	 -1016.5999999999999	  0.4932591889325919 	 0.5164560029075637 	 0.4869932405817196 	 0.5061780388204947 	 0.470348239991898 	  15.000000000000002	 16.5	 1444.8	 1949.8	 930.6	 1591.1	 1.0000000000000013	 2.4000000000000004	 -180.2	 162.69999999999996	 1790.3000000000002	 4120.0	 169.3	 1016.5999999999999  0.5011879292206948 	 0.49221238938053097 	 0.49143478553330794 	 0.5051748899148992 	 0.5038567065279288 	
0	  16.900000000000002	 20.299999999999997	 1793.5	 1820.1999999999998	 1248.8	 1471.5	 -3.5999999999999996	 -5.800000000000001	 45.60000000000005	 -375.40000000000003	 1788.3	 2602.1000000000004	 123.39999999999999	 -253.59999999999997	  0.4867730681537236 	 0.4946713827991318 	 0.5178409309747173 	 0.51785023049583 	 0.45439506393633194 	  20.5	 26.099999999999998	 1747.9	 2195.6	 1255.5	 2050.2	 3.5999999999999996	 5.800000000000001	 -45.60000000000005	 375.40000000000003	 1664.9	 2855.7	 -123.39999999999999	 253.59999999999997  0.5231073817828349 	 0.49782923299565845 	 0.4837743384922616 	 0.48550792608573307 	 0.4477634011090573 	
0	  19.7	 24.400000000000002	 1742.1	 1951.3	 1172.3000000000002	 1668.3	 -2.2	 -0.2999999999999998	 -183.30000000000007	 -268.29999999999995	 2066.6	 3176.0000000000005	 5.100000000000094	 14.00000000000017	  0.5051748899148992 	 0.5058192490638599 	 0.4922352259809554 	 0.5349685920519321 	 0.5162294492155114 	  21.900000000000002	 24.700000000000003	 1925.4	 2219.6	 1318.7	 1970.6	 2.2	 0.2999999999999998	 183.30000000000007	 268.29999999999995	 2061.5	 3162.0	 -5.100000000000094	 -14.00000000000017  0.4853440822241436 	 0.5079325177364393 	 0.5015551625297311 	 0.4932591889325919 	 0.5169163294444313 	
1	  19.9	 22.4	 1747.9	 2165.2999999999997	 1126.9	 1762.8	 -3.9000000000000012	 -1.2	 -202.99999999999994	 190.6999999999999	 1888.8999999999999	 2638.2000000000003	 28.20000000000003	 -324.7000000000001	  0.523247090506877 	 0.4851501158883878 	 0.5216623414071511 	 0.47412895719796705 	 0.5231073817828349 	  23.8	 23.6	 1950.9	 1974.6000000000001	 1311.5	 1771.6000000000001	 3.9000000000000012	 1.2	 202.99999999999994	 -190.6999999999999	 1860.7	 2962.9	 -28.20000000000003	 324.7000000000001  0.5051748899148992 	 0.4933234083278898 	 0.48790092388708306 	 0.4853440822241436 	 0.4808620233320439 	
1	  19.6	 20.9	 1769.3000000000002	 2066.6	 1181.9	 2028.3	 1.1999999999999995	 0.6999999999999988	 45.29999999999998	 166.40000000000003	 1604.0000000000002	 2400.6	 -150.4	 -1176.8000000000002	  0.4901443909663088 	 0.51785023049583 	 0.5030250161803191 	 0.4837743384922616 	 0.5011879292206948 	  18.4	 20.200000000000003	 1724.0	 1900.1999999999998	 1036.6	 1546.1	 -1.1999999999999993	 -0.6999999999999988	 -45.29999999999998	 -166.40000000000003	 1754.3999999999999	 3577.4	 150.39999999999998	 1176.8000000000002  0.5120610951258032 	 0.4867730681537236 	 0.5172697569441616 	 0.5174197326046648 	 0.499486301369863 	
0	  17.700000000000003	 18.1	 1739.8	 1706.9	 1194.1999999999998	 1677.2	 0.10000000000000098	 -4.7	 21.699999999999918	 -547.2	 2324.2000000000003	 3111.3	 382.4999999999999	 28.80000000000004	  0.4873607730978985 	 0.4867730681537236 	 0.5011514821442464 	 0.49782923299565845 	 0.49143478553330794 	  17.6	 22.8	 1718.1000000000001	 2254.1000000000004	 1195.5	 2038.9	 -0.1000000000000012	 4.699999999999999	 -21.699999999999918	 547.2	 1941.7000000000003	 3082.5	 -382.49999999999994	 -28.80000000000004  0.47818049778834093 	 0.51785023049583 	 0.5053689427312775 	 0.5051748899148992 	 0.520787485874026 	
1	  20.2	 20.5	 1899.6	 2531.5	 1500.3999999999999	 2849.0000000000005	 5.199999999999999	 5.8	 420.79999999999995	 931.4000000000001	 2256.9	 4935.5	 218.9	 -423.80000000000035	  0.5231073817828349 	 0.5041272612638829 	 0.48749928156790623 	 0.5169163294444313 	 0.5015551625297311 	  15.000000000000002	 14.7	 1478.7999999999997	 1600.1	 999.2	 1486.5	 -5.199999999999999	 -5.8	 -420.79999999999995	 -931.4000000000001	 2038.0	 5359.3	 -218.9	 423.80000000000035  0.48110957004160887 	 0.47626515471379455 	 0.530737561928686 	 0.50702924576706 	 0.49138806663184165 	
1	  17.9	 14.5	 1787.3	 2043.1000000000001	 1226.6999999999998	 1887.5	 0.3999999999999999	 -6.200000000000001	 157.2	 -334.5	 2043.1	 4085.0	 38.10000000000008	 619.2000000000002	  0.5091642563556097 	 0.5217391304347826 	 0.5180571444712795 	 0.4946713827991318 	 0.5038567065279288 	  17.5	 20.7	 1630.1000000000001	 2377.6	 1048.9	 2232.8999999999996	 -0.3999999999999999	 6.2	 -157.2	 334.5	 2005.0	 3465.8	 -38.10000000000005	 -619.2  0.49754191352577837 	 0.5019054432893354 	 0.5032257135451168 	 0.5015551625297311 	 0.4760352760736196 	
0	  17.799999999999997	 21.3	 1667.3000000000002	 2344.1000000000004	 1244.7	 1966.1	 -0.1999999999999993	 -1.2000000000000002	 -163.29999999999993	 51.60000000000005	 2081.8	 3654.1	 -90.90000000000006	 -631.0	  0.4808620233320439 	 0.4587053847485716 	 0.49782923299565845 	 0.4904249596557289 	 0.48110957004160887 	  17.999999999999996	 22.5	 1830.5999999999997	 2292.5	 1314.1000000000001	 2065.2000000000003	 0.19999999999999907	 1.2000000000000002	 163.29999999999993	 -51.60000000000005	 2172.7	 4285.1	 90.90000000000006	 631.0  0.47445529676934634 	 0.5238912879127638 	 0.4946713827991318 	 0.5030250161803191 	 0.5443243682457138 	
0	  7.5	 12.1	 1641.0	 2235.5	 940.3000000000001	 1538.8	 -6.299999999999999	 -6.799999999999999	 10.40000000000002	 336.29999999999995	 1918.2	 2528.1000000000004	 252.50000000000006	 -275.10000000000014	  0.4946713827991318 	 0.5238912879127638 	 0.47412895719796705 	 0.5414239482200647 	 0.4873607730978985 	  13.799999999999999	 18.900000000000002	 1630.6	 1899.2	 1169.1000000000001	 1550.0	 6.299999999999999	 6.799999999999999	 -10.40000000000002	 -336.29999999999995	 1665.6999999999998	 2803.2	 -252.50000000000006	 275.1000000000002  0.5213803130077824 	 0.48110957004160887 	 0.5309594460929773 	 0.4867730681537236 	 0.5049051667756703 	
1	  16.5	 20.7	 1764.0000000000002	 2473.2999999999997	 1103.1	 2223.3	 -2.3	 0.7999999999999992	 -138.79999999999998	 141.39999999999998	 1710.2	 4079.8999999999996	 116.30000000000001	 -15.0	  0.5172697569441616 	 0.4762290990766159 	 0.5164560029075637 	 0.4853440822241436 	 0.49489295944519823 	  18.8	 19.9	 1902.7999999999997	 2331.9	 1262.5	 2041.1000000000001	 2.3	 -0.7999999999999992	 138.79999999999998	 -141.39999999999998	 1593.9	 4094.8999999999996	 -116.30000000000001	 15.0  0.4678450125134072 	 0.47818049778834093 	 0.5015551625297311 	 0.507259340810569 	 0.5038567065279288 	
0	  16.700000000000003	 23.500000000000004	 1662.4	 2289.2000000000003	 1057.6	 1894.1	 -0.2999999999999996	 4.9	 -27.299999999999983	 270.3000000000001	 1433.0	 2619.6	 -447.99999999999994	 -354.19999999999993	  0.4867730681537236 	 0.5065635255508674 	 0.5213803130077824 	 0.49023043897310087 	 0.4913516782582401 	  17.0	 18.599999999999998	 1689.6999999999998	 2018.9	 1138.2	 1969.2	 0.2999999999999996	 -4.9	 27.299999999999983	 -270.3000000000002	 1880.9999999999998	 2973.8	 448.0	 354.19999999999993  0.4853440822241436 	 0.5061780388204947 	 0.5180571444712795 	 0.5030250161803191 	 0.4932591889325919 	
1	  20.099999999999998	 21.2	 1794.6	 2465.2	 1421.6999999999998	 2404.0	 5.8999999999999995	 -0.39999999999999947	 129.60000000000002	 -2.5000000000000853	 2032.1	 4062.0999999999995	 -270.19999999999993	 -627.4999999999999	  0.46435320391685275 	 0.5223905169575239 	 0.5030250161803191 	 0.4853440822241436 	 0.4837743384922616 	  14.200000000000001	 21.6	 1665.0	 2467.7	 1189.5	 1999.8	 -5.8999999999999995	 0.39999999999999936	 -129.60000000000002	 2.5000000000000853	 2302.3	 4689.6	 270.19999999999993	 627.4999999999999  0.470348239991898 	 0.45559968890617186 	 0.5038567065279288 	 0.5051748899148992 	 0.5008409014463505 	
1	  19.3	 21.0	 1706.8	 2120.7	 1320.8999999999999	 1859.0	 3.2	 4.300000000000001	 149.90000000000003	 131.20000000000005	 1665.1	 3680.3	 -221.40000000000003	 189.10000000000008	  0.5051748899148992 	 0.4867730681537236 	 0.5019054432893354 	 0.5060474641609445 	 0.4932423651721897 	  15.7	 17.8	 1598.6	 2384.7999999999997	 1144.0	 2046.9	 -3.2	 -4.300000000000001	 -149.90000000000003	 -131.20000000000005	 1835.9	 3611.8999999999996	 221.40000000000003	 -189.10000000000008  0.5011879292206948 	 0.5169163294444313 	 0.5015551625297311 	 0.5038567065279288 	 0.48790092388708306 	
1	  19.700000000000003	 17.4	 1744.0	 2232.4	 1471.2	 2410.2	 1.8000000000000005	 -3.0	 -69.89999999999995	 7.700000000000017	 1879.8999999999999	 3441.5	 -149.30000000000007	 -696.8	  0.4901443909663088 	 0.5058192490638599 	 0.5092912519553745 	 0.4932423651721897 	 0.47412895719796705 	  17.9	 20.400000000000002	 1813.9	 2224.7	 1400.3	 1954.1000000000001	 -1.8000000000000003	 3.0	 69.89999999999995	 -7.700000000000017	 2029.2000000000003	 4138.3	 149.30000000000007	 696.8000000000002  0.49143478553330794 	 0.48520973761907416 	 0.5120610951258032 	 0.530737561928686 	 0.4851501158883878 	
1	  17.5	 23.5	 1754.7000000000003	 2189.9	 1383.1	 1957.5	 -0.9000000000000011	 3.7999999999999994	 20.000000000000057	 305.6	 1938.9	 2646.3	 -225.60000000000002	 -802.8999999999999	  0.5092912519553745 	 0.5309594460929773 	 0.5041272612638829 	 0.47412895719796705 	 0.5223905169575239 	  18.400000000000002	 19.7	 1734.6999999999998	 1884.3	 1209.9	 1650.0	 0.9000000000000011	 -3.8	 -20.000000000000057	 -305.6	 2164.5	 3449.2	 225.60000000000002	 802.8999999999999  0.5038567065279288 	 0.4922352259809554 	 0.5314717679728479 	 0.4966600122850123 	 0.5180571444712795 	
1	  21.0	 24.0	 1760.1000000000001	 2216.9999999999995	 1239.8	 1750.4	 -2.5000000000000013	 -3.7	 -16.500000000000057	 -45.59999999999991	 1852.1999999999998	 3228.2000000000003	 -145.89999999999998	 -103.39999999999986	  0.5058192490638599 	 0.48520973761907416 	 0.5314717679728479 	 0.48752128913926374 	 0.5038567065279288 	  23.5	 27.700000000000003	 1776.6	 2262.6	 1169.0	 1805.1000000000001	 2.5000000000000013	 3.7	 16.500000000000057	 45.59999999999991	 1998.1000000000001	 3331.6	 145.89999999999998	 103.39999999999986  0.4851501158883878 	 0.47658779576587795 	 0.5061780388204947 	 0.4877646087623091 	 0.5117268165009845 	
0	  15.5	 15.400000000000002	 1601.0	 2196.7000000000003	 1013.0	 1754.3	 0.49999999999999956	 -2.9000000000000017	 -139.9	 -233.69999999999996	 1739.7000000000003	 3743.1000000000004	 -126.49999999999993	 139.10000000000002	  0.4932423651721897 	 0.45348447888267085 	 0.4873607730978985 	 0.48550792608573307 	 0.5349685920519321 	  15.0	 18.300000000000004	 1740.9	 2430.3999999999996	 1093.0	 2114.3	 -0.49999999999999956	 2.900000000000001	 139.9	 233.6999999999999	 1866.2	 3604.0	 126.49999999999994	 -139.10000000000002  0.5061780388204947 	 0.5051748899148992 	 0.4808620233320439 	 0.523247090506877 	 0.4851501158883878 	
0	  19.9	 26.700000000000003	 1798.8000000000002	 2261.1	 1204.2	 2109.0	 -1.6	 2.8000000000000016	 70.09999999999997	 113.89999999999995	 1815.1	 3065.0	 122.80000000000003	 -58.0	  0.4873607730978985 	 0.5030250161803191 	 0.5092912519553745 	 0.4853440822241436 	 0.49528230267010825 	  21.5	 23.9	 1728.6999999999998	 2147.2	 1245.4	 1573.5	 1.6	 -2.8000000000000016	 -70.09999999999997	 -113.89999999999995	 1692.3	 3123.0	 -122.80000000000003	 58.0  0.5022769890168765 	 0.51785023049583 	 0.4946713827991318 	 0.5008409014463505 	 0.47626515471379455 	
1	  19.6	 19.8	 1764.4	 2379.2	 1193.8	 2216.5	 3.2999999999999994	 2.0999999999999996	 29.50000000000007	 299.9	 2039.9	 4380.8	 -42.19999999999993	 -543.5999999999999	  0.470348239991898 	 0.5172697569441616 	 0.50702924576706 	 0.5208914699449431 	 0.49143478553330794 	  16.3	 17.7	 1734.9	 2079.3	 1189.5	 1503.1	 -3.2999999999999994	 -2.0999999999999996	 -29.50000000000007	 -299.90000000000003	 2082.1	 4924.4	 42.19999999999993	 543.5999999999998  0.5162294492155114 	 0.5044402092372572 	 0.4853440822241436 	 0.4932591889325919 	 0.48148148148148145 	
1	  16.299999999999997	 19.1	 1921.1	 2764.8999999999996	 1371.8999999999999	 2534.9	 -2.3999999999999995	 -1.4999999999999993	 288.9	 617.7	 1983.7	 3516.6000000000004	 -280.79999999999995	 -726.6	  0.5053689427312775 	 0.51785023049583 	 0.47818049778834093 	 0.5091642563556097 	 0.5032257135451168 	  18.699999999999996	 20.6	 1632.2	 2147.2	 1158.0	 1706.9	 2.3999999999999995	 1.4999999999999993	 -288.9	 -617.7000000000002	 2264.5000000000005	 4243.200000000001	 280.79999999999995	 726.5999999999999  0.5030250161803191 	 0.4901443909663088 	 0.4932591889325919 	 0.4851501158883878 	 0.530737561928686 	
1	  20.3	 20.4	 2030.4	 2112.0	 1523.7999999999997	 2044.8000000000002	 1.5	 -0.7000000000000011	 413.30000000000007	 40.30000000000004	 2055.5	 3105.1000000000004	 -271.0000000000001	 -367.1	  0.4760352760736196 	 0.507259340810569 	 0.5049051667756703 	 0.5011879292206948 	 0.5443243682457138 	  18.8	 21.1	 1617.1000000000001	 2071.7000000000003	 1096.2	 1656.1000000000001	 -1.5	 0.7000000000000011	 -413.30000000000007	 -40.30000000000004	 2326.5	 3472.2	 271.0000000000001	 367.09999999999997  0.4853440822241436 	 0.48790092388708306 	 0.4913516782582401 	 0.5117268165009845 	 0.47626515471379455 	
0	  17.6	 23.6	 1690.6	 1785.3	 1088.8	 1352.6999999999998	 -1.000000000000001	 -1.6000000000000005	 -28.69999999999996	 -598.7	 1845.5	 2215.2999999999997	 -164.00000000000003	 -117.70000000000007	  0.5041272612638829 	 0.5208914699449431 	 0.47926480809328903 	 0.5162294492155114 	 0.5223905169575239 	  18.6	 25.200000000000003	 1719.3000000000002	 2384.0	 1326.1	 2011.1000000000001	 1.000000000000001	 1.6000000000000005	 28.69999999999996	 598.7	 2009.5	 2333.0	 164.00000000000003	 117.70000000000007  0.4477634011090573 	 0.49143478553330794 	 0.4808620233320439 	 0.49138806663184165 	 0.4678450125134072 	
1	  18.3	 19.900000000000002	 1543.9	 2472.6	 1087.1000000000001	 2229.0	 -0.7999999999999998	 -0.30000000000000004	 -231.10000000000002	 187.90000000000003	 1974.7000000000003	 4255.8	 329.20000000000005	 -27.300000000000068	  0.5091642563556097 	 0.5213803130077824 	 0.4933234083278898 	 0.46435320391685275 	 0.5038567065279288 	  19.099999999999998	 20.2	 1775.0	 2284.7000000000003	 1371.1	 2085.3	 0.7999999999999998	 0.30000000000000027	 231.10000000000005	 -187.90000000000003	 1645.5	 4283.1	 -329.20000000000005	 27.300000000000068  0.4901443909663088 	 0.499486301369863 	 0.4946713827991318 	 0.4762290990766159 	 0.48643282594308407 	
0	  17.0	 21.000000000000004	 1633.0000000000002	 2058.3	 1153.5	 1767.3	 -5.1	 -3.8	 -310.3	 -472.00000000000006	 2102.3999999999996	 3707.3	 61.599999999999966	 -124.80000000000001	  0.4808620233320439 	 0.5011514821442464 	 0.470348239991898 	 0.5309594460929773 	 0.4963235294117647 	  22.099999999999998	 24.800000000000004	 1943.3	 2530.2999999999997	 1663.1999999999998	 2531.1	 5.1	 3.8000000000000003	 310.30000000000007	 472.0000000000001	 2040.8000000000002	 3832.1000000000004	 -61.59999999999994	 124.80000000000001  0.5142919964819701 	 0.5164560029075637 	 0.49528230267010825 	 0.4851501158883878 	 0.4837743384922616 	
0	  16.4	 22.9	 1500.5	 2230.4	 1159.2	 1940.2000000000003	 -1.9000000000000006	 -1.0999999999999994	 -171.5	 64.09999999999997	 2025.6999999999998	 2986.7999999999997	 -115.60000000000002	 -548.0999999999999	  0.47626515471379455 	 0.4760352760736196 	 0.4932591889325919 	 0.4853440822241436 	 0.50702924576706 	  18.299999999999997	 24.0	 1672.0	 2166.3	 1439.6	 2027.9	 1.9000000000000004	 1.0999999999999994	 171.5	 -64.09999999999997	 2141.3	 3534.9	 115.6	 548.0999999999999  0.5169163294444313 	 0.5180571444712795 	 0.4477634011090573 	 0.49782923299565845 	 0.47658779576587795 	
