winner 	  t0_cs_min_0_10 	 t0_cs_min_10_20 	 t0_xp_min_0_10 	 t0_xp_min_10_20 	 t0_gold_min_0_10 	 t0_gold_min_10_20 	 t0_cs_diff_min_0_10 	 t0_cs_diff_min_10_20 	 t0_xp_diff_min_0_10 	 t0_xp_diff_min_10_20 	 t0_dmg_taken_min_0_10 	 t0_dmg_taken_min_10_20 	 t0_dmg_taken_diff_0_10 	 t0_dmg_taken_diff_10_20 	  t0_c0_wr 	 t0_c1_wr 	 t0_c2_wr 	 t0_c3_wr 	 t0_c4_wr 	  t1_cs_min_0_10 	 t1_cs_min_10_20 	 t1_xp_min_0_10 	 t1_xp_min_10_20 	 t1_gold_min_0_10 	 t1_gold_min_10_20 	 t1_cs_diff_min_0_10 	 t1_cs_diff_min_10_20 	 t1_xp_diff_min_0_10 	 t1_xp_diff_min_10_20 	 t1_dmg_taken_min_0_10 	 t1_dmg_taken_min_10_20 	 t1_dmg_taken_diff_0_10 	 t1_dmg_taken_diff_10_20 	  t1_c0_wr 	 t1_c1_wr 	 t1_c2_wr 	 t1_c3_wr 	 t1_c4_wr
1	  14.6	 19.700000000000003	 1706.3000000000002	 2254.0	 1139.1999999999998	 2213.3999999999996	 0.4999999999999998	 1.7000000000000008	 156.89999999999998	 -19.19999999999996	 2131.2000000000003	 3745.8000000000006	 -180.3999999999999	 -437.59999999999985	  0.5011514821442464 	 0.5041272612638829 	 0.5015551625297311 	 0.5071704113784269 	 0.5309594460929773 	  14.100000000000001	 18.0	 1549.4	 2273.2	 1149.2	 1814.4	 -0.4999999999999998	 -1.7000000000000008	 -156.89999999999998	 19.19999999999996	 2311.6	 4183.4	 180.39999999999995	 437.5999999999998  0.48749928156790623 	 0.5034008371291395 	 0.49138806663184165 	 0.5060474641609445 	 0.4477634011090573 	
0	  17.8	 14.3	 1762.0	 1821.0	 1166.2	 1502.2	 -1.3000000000000003	 -2.299999999999999	 74.39999999999998	 -323.9	 1887.3000000000002	 4127.799999999999	 18.100000000000108	 509.1	  0.5071704113784269 	 0.5011514821442464 	 0.4873607730978985 	 0.5011879292206948 	 0.5108397124992695 	  19.1	 16.6	 1687.6000000000001	 2144.8999999999996	 1189.2	 2107.8999999999996	 1.3000000000000003	 2.2999999999999994	 -74.39999999999998	 323.9	 1869.1999999999998	 3618.7	 -18.100000000000108	 -509.1  0.4853440822241436 	 0.48790092388708306 	 0.5349685920519321 	 0.507259340810569 	 0.4837743384922616 	
0	  17.2	 19.799999999999997	 1733.7	 2339.7	 1407.4	 1908.4	 -3.3999999999999995	 -5.199999999999999	 -35.50000000000003	 -157.30000000000015	 2317.1	 4345.8	 -54.899999999999906	 299.0000000000001	  0.49143478553330794 	 0.5169163294444313 	 0.5349685920519321 	 0.48752128913926374 	 0.4845448992058644 	  20.6	 25.0	 1769.2	 2497.0	 1272.3999999999999	 2274.3	 3.3999999999999995	 5.199999999999999	 35.50000000000003	 157.30000000000015	 2372.0	 4046.8	 54.89999999999989	 -299.0000000000001  0.4762290990766159 	 0.5377383474576272 	 0.5164560029075637 	 0.5019054432893354 	 0.4932423651721897 	
1	  21.700000000000003	 22.3	 1836.6999999999998	 2059.7000000000003	 1358.5000000000002	 1943.8	 5.699999999999999	 3.8	 303.29999999999995	 -276.29999999999995	 2362.2999999999997	 3938.7000000000003	 431.5	 911.8	  0.4933234083278898 	 0.5092912519553745 	 0.5051748899148992 	 0.48790092388708306 	 0.4853440822241436 	  16.0	 18.5	 1533.4	 2336.0	 1124.4	 1859.0	 -5.699999999999999	 -3.8	 -303.29999999999995	 276.29999999999995	 1930.8	 3026.9	 -431.5	 -911.8000000000001  0.49489295944519823 	 0.5216623414071511 	 0.4922352259809554 	 0.5172697569441616 	 0.4837743384922616 	
0	  18.200000000000003	 20.799999999999997	 1702.6000000000001	 2034.2	 1293.1999999999998	 1711.3000000000002	 -0.6999999999999997	 1.0000000000000004	 -141.59999999999985	 -293.5	 1740.2	 3503.8	 -86.19999999999999	 332.8	  0.4913516782582401 	 0.5108397124992695 	 0.520787485874026 	 0.5117268165009845 	 0.4901443909663088 	  18.9	 19.8	 1844.1999999999998	 2327.7	 1347.3000000000002	 2340.6000000000004	 0.6999999999999997	 -1.0000000000000004	 141.59999999999985	 293.5	 1826.4	 3171.0	 86.19999999999999	 -332.8  0.4477634011090573 	 0.47926480809328903 	 0.470348239991898 	 0.5349685920519321 	 0.4906881313131313 	
0	  21.1	 22.5	 1844.1	 1751.9	 1238.9	 1527.9	 1.6000000000000008	 1.899999999999999	 152.39999999999992	 -711.2000000000002	 2110.3	 3853.1999999999994	 153.1000000000001	 835.5999999999999	  0.48643282594308407 	 0.5065880189980083 	 0.5213803130077824 	 0.5015551625297311 	 0.4760352760736196 	  19.5	 20.6	 1691.7	 2463.1000000000004	 1272.5	 2297.2	 -1.6000000000000008	 -1.899999999999999	 -152.39999999999992	 711.2	 1957.2	 3017.6000000000004	 -153.1000000000001	 -835.5999999999999  0.47818049778834093 	 0.5049051667756703 	 0.47626515471379455 	 0.4762290990766159 	 0.4922352259809554 	
1	  17.7	 22.4	 1710.6	 2265.0	 1222.1000000000001	 2062.3	 -0.7000000000000004	 -1.299999999999999	 48.799999999999926	 291.40000000000003	 1825.3	 2747.5999999999995	 -272.6	 90.9	  0.51785023049583 	 0.5117268165009845 	 0.5169163294444313 	 0.5011514821442464 	 0.5030250161803191 	  18.4	 23.7	 1661.7999999999997	 1973.6	 1060.5	 1573.4	 0.7000000000000004	 1.299999999999999	 -48.79999999999991	 -291.40000000000003	 2097.9	 2656.7	 272.6	 -90.9  0.49138806663184165 	 0.5208914699449431 	 0.49221238938053097 	 0.4477634011090573 	 0.47626515471379455 	
1	  15.7	 21.0	 1787.8999999999999	 2218.1	 1172.7	 2009.4	 3.8	 6.5	 186.30000000000007	 423.80000000000007	 1927.5	 3254.0	 -395.5000000000001	 -1025.1	  0.5314717679728479 	 0.48110957004160887 	 0.4932423651721897 	 0.5032257135451168 	 0.45439506393633194 	  11.9	 14.5	 1601.6	 1794.3	 853.7	 1320.0	 -3.8	 -6.499999999999999	 -186.30000000000007	 -423.80000000000007	 2323.0	 4279.1	 395.50000000000006	 1025.1  0.514955600560835 	 0.4851501158883878 	 0.4762290990766159 	 0.49489295944519823 	 0.5164560029075637 	
1	  21.5	 22.499999999999996	 1851.9	 1854.4	 1409.0	 1907.9	 4.2	 1.6	 249.00000000000006	 -93.3000000000001	 1591.3999999999999	 3141.9	 -231.09999999999997	 100.60000000000005	  0.520787485874026 	 0.4901443909663088 	 0.5238912879127638 	 0.49782923299565845 	 0.5038567065279288 	  16.4	 22.700000000000003	 1568.1999999999998	 2120.6000000000004	 1096.3	 1829.9	 -4.2	 -1.6	 -249.00000000000006	 93.3000000000001	 1957.8000000000002	 3318.2000000000003	 231.09999999999997	 -100.60000000000005  0.5032257135451168 	 0.5034008371291395 	 0.5033755969043306 	 0.4477634011090573 	 0.47818049778834093 	
0	  20.099999999999998	 17.799999999999997	 1650.5	 1968.6999999999998	 1081.1	 1753.6000000000001	 1.0999999999999988	 -5.699999999999999	 -200.70000000000002	 -48.80000000000007	 1778.3000000000002	 2868.3	 -108.79999999999993	 -563.9999999999999	  0.5092912519553745 	 0.5377383474576272 	 0.470348239991898 	 0.5216623414071511 	 0.523247090506877 	  19.0	 23.5	 1851.2	 2017.5	 1281.3	 1782.4	 -1.099999999999999	 5.699999999999999	 200.7	 48.80000000000007	 1887.1	 3432.3	 108.79999999999994	 563.9999999999998  0.4866666666666667 	 0.4873607730978985 	 0.48790092388708306 	 0.50702924576706 	 0.4946713827991318 	
1	  20.200000000000003	 20.9	 1744.1000000000001	 2191.5	 1155.6	 1993.7	 5.7	 6.8999999999999995	 90.0	 181.8000000000001	 1850.7	 4059.8	 134.0	 803.0	  0.4933234083278898 	 0.5314717679728479 	 0.49489295944519823 	 0.4678450125134072 	 0.48520973761907416 	  14.5	 14.0	 1654.1	 2009.6999999999998	 1038.3	 1630.8	 -5.7	 -6.899999999999999	 -90.0	 -181.80000000000007	 1716.6999999999998	 3256.7999999999993	 -134.0	 -802.9999999999999  0.5031076295236532 	 0.5117268165009845 	 0.5120610951258032 	 0.51785023049583 	 0.5022769890168765 	
1	  22.6	 27.6	 1834.4	 2399.3	 1370.6	 2298.9	 7.200000000000001	 8.399999999999999	 172.7	 462.9	 1697.8	 2817.7000000000003	 -231.09999999999994	 -47.39999999999992	  0.5267802630848643 	 0.4853440822241436 	 0.5333229280474481 	 0.4873607730978985 	 0.5162294492155114 	  15.399999999999999	 19.200000000000003	 1661.7	 1936.4	 1008.1999999999999	 1455.1999999999998	 -7.200000000000001	 -8.399999999999999	 -172.7	 -462.9	 1928.9	 2865.1	 231.09999999999994	 47.39999999999995  0.48752128913926374 	 0.523247090506877 	 0.5051748899148992 	 0.51785023049583 	 0.4966600122850123 	
0	  15.399999999999999	 17.9	 1552.8	 1440.2000000000003	 1212.3	 1367.9	 -1.9000000000000001	 0.9999999999999997	 -197.39999999999995	 -851.9999999999998	 2478.2	 3504.4000000000005	 597.6	 1177.5	  0.5120610951258032 	 0.4851501158883878 	 0.4933234083278898 	 0.4808620233320439 	 0.49754191352577837 	  17.3	 16.9	 1750.2	 2292.2	 1315.9	 2363.8	 1.9000000000000004	 -0.9999999999999996	 197.39999999999998	 851.9999999999998	 1880.6	 2326.9	 -597.6	 -1177.5  0.5030250161803191 	 0.5180571444712795 	 0.4932423651721897 	 0.4892666762714306 	 0.5034008371291395 	
1	  20.400000000000002	 17.8	 1689.7	 1808.1000000000004	 1201.1000000000001	 1928.1999999999998	 4.9	 -0.10000000000000009	 -83.0000000000001	 -524.4000000000001	 1940.8	 4029.4	 48.60000000000002	 330.9999999999999	  0.523247090506877 	 0.5019054432893354 	 0.48752128913926374 	 0.5169163294444313 	 0.5008409014463505 	  15.5	 17.9	 1772.7000000000003	 2332.5	 1107.5	 2063.6	 -4.9	 0.10000000000000009	 83.0000000000001	 524.4000000000001	 1892.1999999999998	 3698.3999999999996	 -48.60000000000002	 -330.9999999999999  0.5034008371291395 	 0.4845448992058644 	 0.4853440822241436 	 0.4873607730978985 	 0.4866666666666667 	
1	  15.399999999999999	 17.6	 1602.6999999999998	 2050.4	 1136.5	 1831.8	 1.9	 -2.1	 251.90000000000003	 -255.1	 1921.3	 4150.400000000001	 -192.09999999999997	 114.69999999999999	  0.4867730681537236 	 0.4762290990766159 	 0.45439506393633194 	 0.4678450125134072 	 0.47626515471379455 	  12.6	 20.3	 1423.7999999999997	 2507.5	 1081.8	 2242.1	 -1.9	 2.1	 -251.90000000000003	 255.1	 2324.9	 3682.9000000000005	 192.09999999999997	 -114.69999999999999  0.5049051667756703 	 0.530737561928686 	 0.479976020594078 	 0.4922352259809554 	 0.5162294492155114 	
0	  15.599999999999998	 15.200000000000003	 1556.5	 2053.8	 1135.4	 1634.6000000000001	 -4.199999999999998	 -6.599999999999999	 -441.70000000000005	 -115.50000000000006	 2301.1000000000004	 3516.7	 153.50000000000003	 -91.59999999999992	  0.46695837081867997 	 0.50702924576706 	 0.5030250161803191 	 0.5172697569441616 	 0.5091642563556097 	  19.799999999999997	 21.799999999999997	 1998.1999999999998	 2169.3	 1400.8	 2190.8	 4.199999999999998	 6.599999999999999	 441.70000000000005	 115.50000000000007	 2147.6	 3608.3	 -153.50000000000003	 91.59999999999992  0.47626515471379455 	 0.5231073817828349 	 0.499486301369863 	 0.49023043897310087 	 0.5011879292206948 	
1	  18.900000000000002	 21.900000000000002	 1729.7	 2294.3	 1186.1	 2061.2	 2.600000000000001	 2.8999999999999995	 227.7	 380.0	 2036.1000000000001	 3569.9	 -117.10000000000002	 -121.60000000000014	  0.48550792608573307 	 0.4933234083278898 	 0.47412895719796705 	 0.4853440822241436 	 0.5092912519553745 	  16.3	 19.0	 1502.0	 1914.3	 1022.5000000000001	 1509.2	 -2.600000000000001	 -2.8999999999999995	 -227.7	 -380.0	 2153.2	 3691.5	 117.10000000000002	 121.60000000000011  0.5011514821442464 	 0.4922352259809554 	 0.49221238938053097 	 0.4873607730978985 	 0.4587053847485716 	
0	  17.2	 12.999999999999998	 1588.3	 1640.6	 1145.8000000000002	 1412.6	 -3.4000000000000004	 -9.8	 -238.2	 -592.2000000000002	 1970.5	 3028.0	 -67.99999999999997	 -566.3999999999997	  0.5011879292206948 	 0.4867730681537236 	 0.514955600560835 	 0.49528230267010825 	 0.5216623414071511 	  20.599999999999998	 22.800000000000004	 1826.5	 2232.8	 1391.4	 2475.1	 3.4000000000000004	 9.8	 238.19999999999996	 592.2	 2038.5	 3594.3999999999996	 67.99999999999996	 566.3999999999997  0.5041272612638829 	 0.5314717679728479 	 0.5030250161803191 	 0.5307132571025301 	 0.5033755969043306 	
0	  18.799999999999997	 20.200000000000003	 1583.1999999999998	 1842.3	 1142.1999999999998	 1534.9	 2.2	 0.3000000000000007	 -73.2	 -448.6	 2006.7000000000003	 4396.1	 193.89999999999986	 887.3000000000002	  0.5185429589547315 	 0.4477634011090573 	 0.5164560029075637 	 0.5038567065279288 	 0.4851501158883878 	  16.6	 19.9	 1656.4	 2290.9	 1143.4	 2204.3999999999996	 -2.2	 -0.3000000000000007	 73.2	 448.6	 1812.8000000000002	 3508.8	 -193.8999999999999	 -887.3000000000001  0.4853440822241436 	 0.514955600560835 	 0.5079325177364393 	 0.47412895719796705 	 0.5414239482200647 	
1	  22.4	 27.7	 1836.1	 2967.9000000000005	 1273.4	 2605.4999999999995	 1.5000000000000002	 7.800000000000001	 10.099999999999909	 1061.6	 1579.5000000000002	 3923.2999999999997	 78.39999999999993	 773.3000000000002	  0.507259340810569 	 0.5061780388204947 	 0.46251812375093065 	 0.50702924576706 	 0.5058192490638599 	  20.9	 19.9	 1826.0	 1906.3000000000002	 1303.6	 1571.6	 -1.5000000000000002	 -7.800000000000001	 -10.099999999999909	 -1061.6	 1501.1000000000001	 3150.0	 -78.39999999999993	 -773.3  0.4762290990766159 	 0.470348239991898 	 0.47412895719796705 	 0.4808620233320439 	 0.4873607730978985 	
1	  17.6	 19.700000000000003	 1786.0	 2544.0	 1109.1	 2568.3	 1.6000000000000003	 2.7999999999999994	 125.70000000000005	 518.8000000000001	 1747.1	 3833.2000000000003	 -294.0	 -275.9	  0.4853440822241436 	 0.5022769890168765 	 0.5169163294444313 	 0.4587053847485716 	 0.5162294492155114 	  16.0	 16.9	 1660.2999999999997	 2025.1999999999998	 1088.0	 1783.0	 -1.6	 -2.8	 -125.70000000000006	 -518.8000000000001	 2041.1	 4109.1	 294.0	 275.9  0.4892666762714306 	 0.4906881313131313 	 0.4808620233320439 	 0.4867730681537236 	 0.48752128913926374 	
0	  17.099999999999998	 18.0	 1483.4	 1698.3	 986.6	 1335.5	 -0.09999999999999964	 -5.200000000000001	 -274.20000000000005	 -634.3000000000001	 2081.1	 3566.2999999999997	 241.59999999999997	 -22.499999999999858	  0.4873607730978985 	 0.5307132571025301 	 0.5044402092372572 	 0.48752128913926374 	 0.46695837081867997 	  17.2	 23.2	 1757.6	 2332.6000000000004	 1271.0	 2190.3	 0.09999999999999964	 5.200000000000001	 274.20000000000005	 634.3000000000001	 1839.5	 3588.7999999999997	 -241.59999999999997	 22.499999999999886  0.47445529676934634 	 0.5011514821442464 	 0.47626515471379455 	 0.51785023049583 	 0.49782923299565845 	
0	  16.799999999999997	 19.4	 1872.6	 2141.4	 1238.1999999999998	 2000.0	 -1.0	 1.899999999999999	 281.9999999999999	 146.9000000000001	 1735.4	 3780.5999999999995	 -40.80000000000002	 147.79999999999984	  0.5041272612638829 	 0.49754191352577837 	 0.46695837081867997 	 0.5019054432893354 	 0.5015551625297311 	  17.8	 17.5	 1590.6	 1994.5	 978.2	 1667.1000000000001	 1.0	 -1.899999999999999	 -281.99999999999994	 -146.90000000000006	 1776.2	 3632.8	 40.80000000000002	 -147.79999999999984  0.4867730681537236 	 0.48550792608573307 	 0.51785023049583 	 0.5120610951258032 	 0.4678450125134072 	
0	  15.5	 17.3	 1647.2	 2330.2	 1186.4	 2050.4	 0.09999999999999998	 -1.600000000000001	 -112.69999999999997	 318.40000000000003	 2204.1000000000004	 3263.5	 53.39999999999998	 -827.0999999999997	  0.46695837081867997 	 0.5180571444712795 	 0.4892666762714306 	 0.4946713827991318 	 0.5091642563556097 	  15.4	 18.9	 1759.8999999999999	 2011.8	 1267.0	 1875.3	 -0.09999999999999987	 1.6000000000000012	 112.69999999999997	 -318.40000000000003	 2150.7	 4090.6000000000004	 -53.39999999999998	 827.0999999999997  0.5162294492155114 	 0.5065880189980083 	 0.4869932405817196 	 0.51785023049583 	 0.48752128913926374 	
1	  21.299999999999997	 28.099999999999998	 1815.3999999999999	 2492.1000000000004	 1286.7	 2282.9	 1.5999999999999994	 4.400000000000002	 82.89999999999996	 227.79999999999993	 1870.8000000000002	 2861.7	 -144.60000000000002	 -291.7000000000001	  0.5092912519553745 	 0.45559968890617186 	 0.5032257135451168 	 0.5058192490638599 	 0.5216623414071511 	  19.699999999999996	 23.7	 1732.5	 2264.3	 1152.5	 1649.0	 -1.5999999999999994	 -4.400000000000001	 -82.89999999999996	 -227.79999999999993	 2015.4	 3153.4	 144.60000000000002	 291.7000000000001  0.4806266788098175 	 0.4922352259809554 	 0.49782923299565845 	 0.5051748899148992 	 0.5038567065279288 	
1	  18.4	 23.400000000000002	 1783.8000000000002	 2188.8	 1314.8000000000002	 2117.3	 -2.4	 2.1999999999999997	 64.80000000000003	 -76.2999999999999	 1600.5000000000002	 2982.7	 -380.3999999999999	 -549.0000000000001	  0.51785023049583 	 0.47412895719796705 	 0.5164560029075637 	 0.4933234083278898 	 0.4853440822241436 	  20.799999999999997	 21.200000000000003	 1719.0	 2265.1	 1098.7	 1924.0000000000002	 2.4	 -2.1999999999999997	 -64.80000000000003	 76.2999999999999	 1980.9	 3531.7000000000003	 380.3999999999999	 549.0000000000001  0.49489295944519823 	 0.4867730681537236 	 0.4678450125134072 	 0.5216623414071511 	 0.5231073817828349 	
0	  12.200000000000001	 13.899999999999999	 1775.8999999999999	 1701.1	 1335.6000000000001	 1622.6000000000001	 -0.8999999999999997	 -3.1	 240.29999999999993	 -570.9	 2200.7000000000003	 3478.6	 -290.69999999999993	 -337.2999999999998	  0.47412895719796705 	 0.5164560029075637 	 0.4853440822241436 	 0.48110957004160887 	 0.4867730681537236 	  13.100000000000001	 17.0	 1535.6000000000001	 2272.0	 1185.5	 1998.6	 0.8999999999999997	 3.1	 -240.29999999999993	 570.9	 2491.4	 3815.8999999999996	 290.69999999999993	 337.2999999999998  0.5091642563556097 	 0.5117268165009845 	 0.4808620233320439 	 0.5309594460929773 	 0.5015551625297311 	
1	  19.099999999999998	 22.299999999999997	 1763.8999999999999	 2481.3	 1203.5	 2276.5	 1.0	 1.8999999999999992	 12.499999999999929	 461.3000000000001	 2153.6	 3770.6	 190.8	 74.4	  0.5117268165009845 	 0.4853440822241436 	 0.4892666762714306 	 0.5030250161803191 	 0.5172697569441616 	  18.099999999999998	 20.400000000000002	 1751.3999999999999	 2020.0	 1254.9	 1526.6	 -1.0	 -1.8999999999999992	 -12.499999999999929	 -461.30000000000007	 1962.7999999999997	 3696.2000000000003	 -190.8	 -74.40000000000003  0.4851501158883878 	 0.4913516782582401 	 0.5091642563556097 	 0.4933234083278898 	 0.48550792608573307 	
1	  15.9	 18.299999999999997	 1609.6	 1894.2999999999997	 1261.8000000000002	 1737.5	 -3.0	 -3.9999999999999996	 125.79999999999998	 23.999999999999886	 1739.0	 2020.1999999999998	 -430.5	 -1228.8999999999999	  0.5038567065279288 	 0.4600315771007543 	 0.5041272612638829 	 0.5309594460929773 	 0.49138806663184165 	  18.900000000000002	 22.3	 1483.8000000000002	 1870.3000000000002	 1094.5000000000002	 1579.1999999999998	 2.999999999999999	 3.9999999999999996	 -125.79999999999995	 -23.999999999999886	 2169.5	 3249.1	 430.5	 1228.8999999999999  0.45439506393633194 	 0.4867730681537236 	 0.4853440822241436 	 0.48643282594308407 	 0.5023762021116815 	
1	  19.5	 16.2	 1733.3000000000002	 1866.0	 1196.9	 1484.1999999999998	 -1.8000000000000014	 -7.6	 -65.29999999999993	 -356.5	 1724.8	 2989.0	 156.2	 654.7	  0.5038567065279288 	 0.4946713827991318 	 0.4901443909663088 	 0.4837743384922616 	 0.5085590949687407 	  21.299999999999997	 23.800000000000004	 1798.6	 2222.5	 1124.5	 1904.2	 1.8000000000000014	 7.6	 65.29999999999993	 356.5	 1568.6000000000001	 2334.3	 -156.2	 -654.6999999999999  0.48752128913926374 	 0.5091642563556097 	 0.4760352760736196 	 0.4762290990766159 	 0.5349685920519321 	
0	  21.8	 21.900000000000002	 1577.1000000000001	 1631.1999999999998	 1072.1	 1416.2	 1.9000000000000008	 0.29999999999999993	 -208.09999999999997	 -449.4	 1755.0	 2502.9	 445.3999999999999	 235.69999999999993	  0.514955600560835 	 0.47926480809328903 	 0.5011879292206948 	 0.4867730681537236 	 0.47626515471379455 	  19.9	 21.6	 1785.2	 2080.6	 1226.1999999999998	 2081.8999999999996	 -1.9000000000000012	 -0.2999999999999996	 208.09999999999997	 449.4	 1309.6000000000001	 2267.2000000000003	 -445.39999999999986	 -235.7  0.5208914699449431 	 0.47658779576587795 	 0.5213803130077824 	 0.530737561928686 	 0.5172697569441616 	
0	  19.1	 20.6	 1664.6	 2057.1000000000004	 1098.6000000000001	 1924.5	 -1.9999999999999996	 -3.9	 -139.39999999999998	 -509.69999999999993	 1811.9	 4140.4	 -128.7	 512.5	  0.5213803130077824 	 0.5217391304347826 	 0.48550792608573307 	 0.5034008371291395 	 0.4933234083278898 	  21.1	 24.5	 1804.0000000000002	 2566.7999999999997	 1275.4	 2278.8	 1.9999999999999996	 3.9	 139.39999999999998	 509.69999999999993	 1940.6	 3627.8999999999996	 128.7	 -512.5  0.4901443909663088 	 0.479976020594078 	 0.4851501158883878 	 0.5061780388204947 	 0.48148148148148145 	
0	  19.700000000000003	 21.2	 1645.2	 2001.1999999999998	 1158.0	 1479.3999999999999	 -2.6000000000000005	 -7.799999999999999	 -210.40000000000003	 -765.6999999999999	 1939.5	 3460.1	 70.40000000000003	 297.4	  0.5032257135451168 	 0.51785023049583 	 0.5030250161803191 	 0.49023043897310087 	 0.4877646087623091 	  22.3	 29.0	 1855.6	 2766.9	 1380.6999999999998	 2470.9	 2.6000000000000005	 7.799999999999999	 210.40000000000003	 765.7	 1869.1000000000001	 3162.7	 -70.40000000000003	 -297.40000000000003  0.4867730681537236 	 0.5079325177364393 	 0.5309594460929773 	 0.5092912519553745 	 0.5185429589547315 	
0	  20.9	 22.1	 1847.0	 2051.0	 1252.5	 1724.3000000000002	 -1.0000000000000009	 -1.0000000000000009	 -34.400000000000034	 -365.5	 1743.4	 3256.2	 -180.2	 71.00000000000006	  0.5164560029075637 	 0.51785023049583 	 0.5044402092372572 	 0.4851501158883878 	 0.49138806663184165 	  21.9	 23.099999999999998	 1881.4	 2416.5	 1258.2	 2219.8	 1.0000000000000004	 1.0000000000000007	 34.400000000000034	 365.50000000000006	 1923.6000000000001	 3185.2	 180.2	 -71.00000000000006  0.5217391304347826 	 0.4932423651721897 	 0.5038567065279288 	 0.523247090506877 	 0.5091642563556097 	
1	  17.099999999999998	 19.5	 1732.7	 2095.9000000000005	 1184.4	 1864.6	 1.100000000000001	 -0.7999999999999995	 183.79999999999995	 57.30000000000001	 1901.6	 3692.8999999999996	 -221.1999999999999	 255.60000000000002	  0.5058192490638599 	 0.5172697569441616 	 0.49782923299565845 	 0.5030250161803191 	 0.5051748899148992 	  15.999999999999996	 20.299999999999997	 1548.9	 2038.6	 984.9	 1648.0	 -1.100000000000001	 0.7999999999999995	 -183.79999999999995	 -57.30000000000001	 2122.7999999999997	 3437.3	 221.2	 -255.6  0.499486301369863 	 0.51785023049583 	 0.49489295944519823 	 0.5178409309747173 	 0.5032257135451168